Unnamed: 0,States/UTs,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,ShapeFile State,Annual_Rainfall,Rain_Deficit
2568,Konkan & Goa,1918,0.1,0.0,3.3,0.1,345.4,334.1,424.7,578.1,123.6,5.8,52.0,0.0,1867.2,Goa,1867.2,0.0
2569,Konkan & Goa,1919,2.5,0.0,0.0,0.0,9.6,643.6,1120.2,643.5,276.8,124.5,20.6,10.5,2851.8,Goa,2851.8,0.0
2570,Konkan & Goa,1920,14.0,1.2,0.0,12.0,5.1,424.9,824.0,360.8,226.7,52.4,2.9,0.0,1924.0,Goa,1924.0000000000002,-2.2737367544323206e-13
2571,Konkan & Goa,1921,0.3,0.0,0.1,4.8,0.0,658.1,1102.5,611.8,450.4,57.5,13.7,0.0,2899.2,Goa,2899.2000000000003,-4.547473508864641e-13
2572,Konkan & Goa,1922,0.0,0.0,0.0,6.3,13.4,774.3,1290.6,339.3,261.1,41.4,90.0,1.2,2817.6,Goa,2817.6,0.0
2573,Konkan & Goa,1923,0.0,0.5,4.7,1.3,7.8,259.4,1643.9,480.7,363.7,8.3,0.1,0.0,2770.4,Goa,2770.4,0.0
2574,Konkan & Goa,1924,0.0,0.0,0.1,0.1,0.4,522.5,932.2,641.7,324.4,19.0,3.8,0.0,2444.2,Goa,2444.2000000000003,-4.547473508864641e-13
2575,Konkan & Goa,1925,0.1,0.0,7.4,5.2,121.0,800.9,655.5,501.5,120.4,74.6,18.6,0.0,2305.2,Goa,2305.2,0.0
2576,Konkan & Goa,1926,31.8,0.0,0.0,0.0,1.5,306.1,1203.6,1149.6,432.9,39.2,1.1,0.0,3165.8,Goa,3165.7999999999997,4.547473508864641e-13
2577,Konkan & Goa,1927,0.0,0.2,0.2,0.0,5.5,785.6,1030.3,416.6,240.9,178.8,87.3,1.6,2747.0,Goa,2747.0000000000005,-4.547473508864641e-13
2578,Konkan & Goa,1928,0.0,1.3,0.2,3.1,1.1,657.0,1159.4,939.9,264.5,137.9,7.7,0.4,3172.5,Goa,3172.5,0.0
2579,Konkan & Goa,1929,1.0,0.0,3.2,14.9,6.2,773.8,767.6,516.0,250.9,152.4,11.2,12.1,2509.3,Goa,2509.2999999999997,4.547473508864641e-13
2580,Konkan & Goa,1930,0.0,0.2,0.1,0.3,12.5,1024.9,690.5,427.3,542.6,136.2,10.6,0.6,2845.8,Goa,2845.7999999999997,4.547473508864641e-13
2581,Konkan & Goa,1931,0.0,0.0,0.1,1.7,1.8,344.9,1867.2,944.9,307.1,458.9,51.5,21.2,3999.3,Goa,3999.2999999999997,4.547473508864641e-13
2582,Konkan & Goa,1932,0.5,0.0,0.0,2.9,45.9,435.3,1248.1,485.6,456.2,259.1,21.1,8.2,2962.9,Goa,2962.899999999999,9.094947017729282e-13
2583,Konkan & Goa,1933,0.0,0.1,1.6,15.3,129.2,816.5,909.0,758.6,485.8,179.7,19.2,28.4,3343.4,Goa,3343.4,0.0
2584,Konkan & Goa,1934,0.7,0.0,0.3,2.7,0.7,1060.2,893.0,870.7,329.7,60.3,53.5,0.5,3272.3,Goa,3272.3,0.0
2585,Konkan & Goa,1935,0.2,0.1,0.0,0.0,0.0,700.3,879.9,466.5,419.7,64.3,11.0,0.6,2542.6,Goa,2542.6,0.0
2586,Konkan & Goa,1936,0.0,0.0,0.1,0.3,23.2,993.2,712.9,534.9,376.2,62.1,79.1,1.3,2783.3,Goa,2783.2999999999997,4.547473508864641e-13
2587,Konkan & Goa,1937,0.0,4.0,0.1,53.5,2.4,826.9,1492.9,270.1,378.1,159.2,4.0,0.7,3191.9,Goa,3191.8999999999996,4.547473508864641e-13
2588,Konkan & Goa,1938,0.0,0.4,4.0,2.1,55.2,1118.1,908.2,634.8,345.6,400.0,27.0,0.1,3495.5,Goa,3495.5,0.0
2589,Konkan & Goa,1939,0.2,0.0,0.4,5.8,0.1,509.6,1116.8,817.1,227.9,58.0,22.7,0.0,2758.6,Goa,2758.6,0.0
2590,Konkan & Goa,1940,4.8,6.1,2.8,1.9,7.9,668.3,1105.9,987.1,328.9,172.7,26.7,0.6,3313.7,Goa,3313.7,0.0
2591,Konkan & Goa,1941,17.1,0.2,0.1,1.0,5.1,602.7,718.0,282.0,194.6,61.4,0.2,7.3,1889.7,Goa,1889.7,0.0
2592,Konkan & Goa,1942,0.0,0.0,0.0,3.3,2.6,987.6,1386.3,536.7,312.0,37.1,1.4,12.4,3279.4,Goa,3279.4,0.0
2593,Konkan & Goa,1943,3.6,0.0,0.1,0.0,200.0,788.0,1313.1,281.8,468.4,168.4,27.8,0.0,3251.2,Goa,3251.2000000000007,-9.094947017729282e-13
2594,Konkan & Goa,1944,0.1,0.0,0.7,0.0,17.5,542.5,1456.0,658.6,85.7,177.0,14.1,0.0,2952.2,Goa,2952.2,0.0
2595,Konkan & Goa,1945,8.8,0.0,0.0,0.9,1.1,733.2,1394.2,709.4,348.4,44.9,3.6,0.0,3244.5,Goa,3244.5,0.0
2596,Konkan & Goa,1946,0.0,0.0,0.0,14.4,30.0,787.9,1085.7,878.9,334.0,47.3,170.4,10.4,3359.0,Goa,3359.0000000000005,-4.547473508864641e-13
2597,Konkan & Goa,1947,4.9,0.0,5.8,67.3,7.5,398.3,1133.9,919.2,497.5,50.8,2.0,2.9,3090.1,Goa,3090.1000000000004,-4.547473508864641e-13
2598,Konkan & Goa,1948,10.5,0.0,0.2,2.3,7.2,599.3,1080.4,797.3,376.6,77.7,168.1,0.0,3119.6,Goa,3119.5999999999995,4.547473508864641e-13
2599,Konkan & Goa,1949,0.2,0.0,0.1,1.3,128.9,442.2,1147.3,594.7,782.3,108.3,8.4,0.0,3213.7,Goa,3213.7000000000003,-4.547473508864641e-13
2600,Konkan & Goa,1950,0.0,0.0,0.2,0.2,21.3,364.1,1336.1,302.6,777.5,119.1,8.1,0.0,2929.2,Goa,2929.2,0.0
2601,Konkan & Goa,1951,0.0,0.0,2.5,9.8,22.7,730.4,1114.7,507.6,129.0,296.3,36.3,0.0,2849.3,Goa,2849.3,0.0
2602,Konkan & Goa,1952,0.0,0.0,0.0,2.8,23.5,729.4,1013.1,512.3,87.5,151.5,0.0,1.8,2521.9,Goa,2521.9,0.0
2603,Konkan & Goa,1953,0.0,0.0,0.0,15.4,0.0,910.3,1321.9,713.3,210.5,156.1,0.2,0.0,3327.7,Goa,3327.6999999999994,4.547473508864641e-13
2604,Konkan & Goa,1954,0.0,2.4,3.5,7.2,3.9,581.5,1470.8,912.8,750.7,48.9,0.1,8.6,3790.4,Goa,3790.4,0.0
2605,Konkan & Goa,1955,0.2,0.0,2.2,11.6,34.2,779.2,995.9,1299.8,463.0,297.1,14.2,0.0,3897.4,Goa,3897.4,0.0
2606,Konkan & Goa,1956,0.0,0.3,0.0,5.8,176.4,780.2,1325.8,700.8,433.4,195.0,46.0,0.0,3663.7,Goa,3663.7000000000003,-4.547473508864641e-13
2607,Konkan & Goa,1957,0.0,0.0,0.0,1.7,30.6,593.8,1175.0,1051.7,130.6,86.6,52.9,0.6,3123.5,Goa,3123.5,0.0
2608,Konkan & Goa,1958,0.2,0.1,0.2,9.0,34.8,1044.5,1280.2,1177.9,383.7,54.8,14.7,0.2,4000.3,Goa,4000.2999999999997,4.547473508864641e-13
2609,Konkan & Goa,1959,0.0,0.0,0.0,6.0,36.2,750.1,1357.1,690.9,521.8,201.4,24.8,0.3,3588.6,Goa,3588.600000000001,-9.094947017729282e-13
2610,Konkan & Goa,1960,0.0,0.0,0.0,1.1,81.0,920.1,1140.9,501.8,285.1,82.0,15.3,0.5,3027.8,Goa,3027.8000000000006,-4.547473508864641e-13
2611,Konkan & Goa,1961,0.0,5.2,0.0,2.3,182.2,738.0,1543.3,712.6,486.1,248.9,2.4,0.0,3921.0,Goa,3921.0,0.0
2612,Konkan & Goa,1962,0.2,0.0,0.1,0.7,129.5,435.5,1355.1,880.4,525.9,48.8,12.8,96.2,3485.2,Goa,3485.2000000000003,-4.547473508864641e-13
2613,Konkan & Goa,1963,0.0,0.1,0.1,1.1,7.6,594.5,1178.8,1414.7,306.3,91.9,11.7,0.0,3606.8,Goa,3606.7999999999997,4.547473508864641e-13
2614,Konkan & Goa,1964,0.0,0.0,0.0,0.9,5.2,690.3,908.3,1031.8,378.9,158.0,18.9,0.4,3192.7,Goa,3192.7000000000003,-4.547473508864641e-13
2615,Konkan & Goa,1965,3.4,0.0,0.0,5.7,0.1,817.6,1393.7,608.8,147.5,8.9,2.2,83.7,3071.6,Goa,3071.6,0.0
2616,Konkan & Goa,1966,0.0,0.0,0.0,0.2,64.7,370.0,1168.8,224.1,443.5,43.9,111.3,1.1,2427.6,Goa,2427.6,0.0
2617,Konkan & Goa,1967,0.0,0.0,7.7,0.8,7.5,768.9,1109.2,416.9,317.1,109.6,0.7,14.0,2752.4,Goa,2752.3999999999996,4.547473508864641e-13
2618,Konkan & Goa,1968,0.0,0.3,0.1,6.0,1.5,556.9,1134.7,318.7,202.1,130.4,8.6,0.0,2359.3,Goa,2359.3,0.0
2619,Konkan & Goa,1969,0.0,0.0,0.0,1.1,2.4,666.5,1282.2,527.1,586.0,37.9,23.2,0.9,3127.3,Goa,3127.3,0.0
2620,Konkan & Goa,1970,0.0,0.0,0.0,1.5,74.5,963.3,993.8,1164.8,312.7,85.8,0.0,0.2,3596.6,Goa,3596.5999999999995,4.547473508864641e-13
2621,Konkan & Goa,1971,0.0,0.0,0.0,0.3,85.1,1011.9,650.8,602.0,362.6,40.4,0.9,0.0,2754.0,Goa,2754.0,0.0
2622,Konkan & Goa,1972,0.0,0.1,0.0,0.6,10.7,662.0,731.6,293.9,138.8,8.5,26.8,0.0,1873.0,Goa,1873.0,0.0
2623,Konkan & Goa,1973,0.0,0.4,0.0,0.0,3.1,455.9,922.1,910.6,437.4,103.6,2.9,0.2,2836.2,Goa,2836.2,0.0
2624,Konkan & Goa,1974,0.7,0.0,0.0,6.8,73.9,508.2,1133.0,774.4,351.1,238.6,0.0,0.0,3086.7,Goa,3086.7,0.0
2625,Konkan & Goa,1975,0.0,0.1,0.0,1.0,13.6,856.9,1027.0,848.0,556.0,192.7,20.2,0.0,3515.5,Goa,3515.4999999999995,4.547473508864641e-13
2626,Konkan & Goa,1976,0.0,0.0,1.6,0.4,4.5,635.1,1279.2,690.1,360.7,20.3,71.0,0.0,3062.9,Goa,3062.9,0.0
2627,Konkan & Goa,1977,0.0,0.0,0.8,1.3,10.3,583.0,1384.6,580.5,386.9,77.0,78.8,0.2,3103.4,Goa,3103.4,0.0
2628,Konkan & Goa,1978,0.0,0.0,0.0,8.3,86.6,946.2,907.2,575.4,243.0,67.2,48.8,2.8,2885.5,Goa,2885.5000000000005,-4.547473508864641e-13
2629,Konkan & Goa,1979,0.0,0.7,0.1,0.0,0.3,653.1,797.2,687.2,266.5,26.8,77.3,0.0,2509.2,Goa,2509.2000000000007,-9.094947017729282e-13
2630,Konkan & Goa,1980,0.0,0.0,0.0,3.5,2.9,877.7,749.9,851.8,166.4,20.7,26.1,25.2,2724.2,Goa,2724.2,0.0
2631,Konkan & Goa,1981,0.6,0.0,0.0,0.1,4.2,773.9,1073.0,708.6,480.6,59.1,24.5,0.1,3124.7,Goa,3124.7,0.0
2632,Konkan & Goa,1982,0.0,0.0,0.0,0.0,14.5,558.4,987.1,810.8,216.3,42.1,69.6,0.0,2698.8,Goa,2698.8,0.0
2633,Konkan & Goa,1983,0.0,0.0,0.0,0.3,0.4,655.3,1073.2,1331.2,638.8,102.4,9.7,3.2,3814.5,Goa,3814.4999999999995,4.547473508864641e-13
2634,Konkan & Goa,1984,0.0,0.2,0.1,0.9,0.3,728.0,1090.5,421.4,220.5,118.7,2.9,0.3,2583.8,Goa,2583.8,0.0
2635,Konkan & Goa,1985,0.0,0.0,0.0,0.4,23.3,1000.0,921.3,663.1,153.1,204.8,2.5,0.0,2968.5,Goa,2968.5,0.0
2636,Konkan & Goa,1986,0.0,0.0,0.0,0.1,1.0,777.2,543.2,670.9,65.0,15.6,53.6,1.0,2127.6,Goa,2127.6,0.0
2637,Konkan & Goa,1987,0.0,0.0,0.0,0.6,9.0,612.0,832.2,835.6,149.3,166.8,20.2,9.3,2635.0,Goa,2635.0000000000005,-4.547473508864641e-13
2638,Konkan & Goa,1988,0.0,0.0,0.0,4.3,1.3,506.1,1432.1,664.4,617.9,66.9,0.0,0.0,3293.0,Goa,3293.0,0.0
2639,Konkan & Goa,1989,0.0,0.0,0.6,1.0,4.0,733.1,943.0,704.9,300.5,80.7,3.6,0.0,2771.4,Goa,2771.3999999999996,4.547473508864641e-13
2640,Konkan & Goa,1990,0.0,0.0,0.1,0.0,193.9,802.1,873.7,1164.2,323.2,190.0,20.8,0.0,3568.0,Goa,3568.0,0.0
2641,Konkan & Goa,1991,0.0,0.0,0.0,6.4,14.7,759.2,1461.4,598.8,92.7,20.3,0.8,0.3,2954.6,Goa,2954.6000000000004,-4.547473508864641e-13
2642,Konkan & Goa,1992,0.0,0.0,0.0,0.0,6.2,493.0,822.9,1093.1,343.4,79.0,2.8,0.0,2840.4,Goa,2840.4,0.0
2643,Konkan & Goa,1993,0.0,0.0,0.6,0.1,11.4,587.7,1394.1,648.7,597.2,227.6,9.4,4.0,3480.8,Goa,3480.8,0.0
2644,Konkan & Goa,1994,1.3,0.0,0.0,12.5,11.7,784.8,1168.5,654.4,406.5,137.9,2.2,0.0,3179.8,Goa,3179.7999999999997,4.547473508864641e-13
2645,Konkan & Goa,1995,3.5,0.0,0.0,3.3,15.3,345.9,1171.2,606.5,419.5,196.5,4.4,0.0,2766.1,Goa,2766.1,0.0
2646,Konkan & Goa,1996,0.1,0.0,0.0,0.6,1.4,535.7,1232.0,594.6,308.4,245.9,1.2,0.9,2920.8,Goa,2920.8,0.0
2647,Konkan & Goa,1997,2.6,0.0,0.8,1.8,0.2,757.9,1072.6,847.6,215.2,21.8,47.1,59.6,3027.2,Goa,3027.2,0.0
2648,Konkan & Goa,1998,0.0,0.0,0.0,0.0,9.7,671.3,909.1,758.3,561.8,280.0,44.3,0.1,3234.6,Goa,3234.6,0.0
2649,Konkan & Goa,1999,0.0,0.0,0.0,0.0,67.1,978.7,1105.1,283.7,297.1,179.7,0.7,0.0,2912.1,Goa,2912.099999999999,9.094947017729282e-13
2650,Konkan & Goa,2000,1.2,0.0,0.0,0.9,190.3,739.4,1200.4,789.5,111.9,91.8,1.6,6.2,3133.2,Goa,3133.2,0.0
2651,Konkan & Goa,2001,5.6,0.0,0.0,2.8,59.6,540.1,873.4,611.3,207.9,91.6,3.1,0.0,2395.4,Goa,2395.4,0.0
2652,Konkan & Goa,2002,0.0,0.0,0.1,2.8,9.4,942.0,452.8,834.5,217.1,75.3,3.0,0.3,2537.3,Goa,2537.3,0.0
2653,Konkan & Goa,2003,0.5,0.6,0.8,1.2,11.2,865.3,1013.9,593.7,298.7,54.4,1.9,0.0,2842.2,Goa,2842.2,0.0
2654,Konkan & Goa,2004,0.0,0.0,0.0,10.4,46.9,678.6,902.3,1011.5,293.3,32.9,10.2,0.0,2986.1,Goa,2986.1,0.0
2655,Konkan & Goa,2005,1.3,0.1,1.9,4.0,9.8,730.2,1340.9,772.2,678.8,76.5,0.0,0.1,3615.8,Goa,3615.8000000000006,-4.547473508864641e-13
2656,Konkan & Goa,2006,0.0,0.0,9.9,0.0,211.8,683.1,1066.2,886.4,399.9,202.4,22.5,0.0,3482.2,Goa,3482.2000000000003,-4.547473508864641e-13
2657,Konkan & Goa,2007,0.0,0.0,0.1,3.3,33.4,939.3,841.3,980.2,609.0,45.6,16.0,0.1,3468.3,Goa,3468.2999999999997,4.547473508864641e-13
2658,Konkan & Goa,2008,0.0,0.1,31.5,0.3,11.1,798.5,766.6,833.1,551.2,57.3,0.9,2.4,3053.0,Goa,3053.0,0.0
2659,Konkan & Goa,2009,0.0,0.0,0.3,0.1,5.6,330.6,1271.2,292.9,387.5,307.4,121.0,0.0,2716.6,Goa,2716.6000000000004,-4.547473508864641e-13
2660,Konkan & Goa,2010,2.7,0.0,0.0,1.5,8.2,680.8,1405.3,850.0,531.3,190.2,106.7,1.4,3778.1,Goa,3778.1,0.0
2661,Konkan & Goa,2011,0.0,0.0,0.0,3.4,1.1,857.0,1384.1,987.9,468.3,120.3,3.1,0.0,3825.2,Goa,3825.2000000000003,-4.547473508864641e-13
2662,Konkan & Goa,2012,0.0,0.0,0.0,0.6,1.1,633.0,928.5,762.5,515.3,175.1,2.3,0.0,3018.4,Goa,3018.4,0.0
2663,Konkan & Goa,2013,1.8,5.4,0.1,0.1,18.5,1028.3,1478.5,497.6,340.7,149.3,2.1,1.5,3523.9,Goa,3523.8999999999996,4.547473508864641e-13
2664,Konkan & Goa,2014,1.3,5.3,1.8,0.7,21.3,238.2,1293.2,658.0,419.5,98.7,8.0,11.7,2757.7,Goa,2757.7,0.0
2665,Konkan & Goa,2015,2.7,0.0,36.8,3.6,11.3,764.0,526.5,377.3,240.9,91.4,27.3,0.0,2081.8,Goa,2081.8,0.0
2666,Konkan & Goa,2016,0.0,0.1,2.0,0.3,2.1,806.5,1327.3,817.0,600.2,106.3,2.0,0.1,3663.9,Goa,3663.9,0.0
2667,Konkan & Goa,2017,0.0,0.0,0.0,0.0,47.0,840.4,1095.3,731.2,546.9,156.9,0.7,25.0,3443.4,Goa,3443.3999999999996,4.547473508864641e-13
2668,Madhya Maharashtra,1901,18.8,0.6,7.7,36.6,30.4,107.7,215.9,194.1,83.7,68.7,4.4,0.5,769.1,Maharashtra,769.1000000000001,-1.1368683772161603e-13
2669,Madhya Maharashtra,1902,7.8,0.0,0.1,5.0,9.8,102.6,210.9,114.5,169.5,60.4,40.5,62.9,784.0,Maharashtra,784.0,0.0
2670,Madhya Maharashtra,1903,7.6,0.0,0.0,3.2,77.2,86.3,281.8,155.5,142.3,74.2,7.6,2.2,837.9,Maharashtra,837.9000000000002,-2.2737367544323206e-13
2671,Madhya Maharashtra,1904,0.4,4.7,1.7,3.0,18.7,114.6,126.5,59.5,183.0,91.1,0.0,0.4,603.6,Maharashtra,603.6,0.0
2672,Madhya Maharashtra,1905,0.0,1.2,0.0,2.3,23.6,65.0,252.8,79.0,52.6,52.9,8.3,0.0,537.7,Maharashtra,537.6999999999999,1.1368683772161603e-13
2673,Madhya Maharashtra,1906,10.5,0.8,0.0,0.1,9.3,184.8,199.3,205.0,88.8,19.1,15.5,11.1,744.3,Maharashtra,744.3,0.0
2674,Madhya Maharashtra,1907,0.5,3.7,1.5,54.5,0.6,118.0,262.3,267.8,94.1,7.6,3.6,0.9,815.1,Maharashtra,815.1000000000001,-1.1368683772161603e-13
2675,Madhya Maharashtra,1908,0.3,0.0,4.7,6.3,5.8,85.1,263.0,169.9,166.6,16.3,4.0,0.0,722.0,Maharashtra,722.0,0.0
2676,Madhya Maharashtra,1909,1.2,0.1,0.7,1.4,38.5,179.6,247.0,101.6,146.2,31.1,3.1,4.7,755.2,Maharashtra,755.2,0.0
2677,Madhya Maharashtra,1910,0.0,0.0,1.0,0.0,13.1,204.6,172.0,228.6,195.7,70.0,30.2,0.0,915.2,Maharashtra,915.2,0.0
2678,Madhya Maharashtra,1911,2.0,0.1,2.2,0.2,12.0,136.9,137.7,153.2,29.9,23.6,42.9,3.8,544.5,Maharashtra,544.5,0.0
2679,Madhya Maharashtra,1912,0.0,0.4,0.0,9.0,20.9,88.3,307.6,150.0,34.7,86.0,67.7,0.3,764.9,Maharashtra,764.9000000000001,-1.1368683772161603e-13
2680,Madhya Maharashtra,1913,0.0,0.2,0.0,8.4,34.0,259.9,210.8,86.6,82.8,43.7,0.6,5.5,732.5,Maharashtra,732.5,0.0
2681,Madhya Maharashtra,1914,0.0,0.4,0.3,3.7,15.2,188.3,348.8,204.3,211.6,22.1,36.6,7.6,1038.9,Maharashtra,1038.8999999999999,2.2737367544323206e-13
2682,Madhya Maharashtra,1915,8.6,6.6,13.9,21.9,12.1,195.2,225.4,80.0,228.5,76.8,20.9,18.0,907.9,Maharashtra,907.9,0.0
2683,Madhya Maharashtra,1916,0.0,0.2,0.4,4.9,55.2,144.8,257.6,185.9,217.5,136.8,69.1,0.1,1072.5,Maharashtra,1072.4999999999998,2.2737367544323206e-13
2684,Madhya Maharashtra,1917,0.1,20.0,4.8,7.7,15.6,174.3,120.6,187.0,205.2,169.5,33.4,0.0,938.2,Maharashtra,938.1999999999999,1.1368683772161603e-13
2685,Madhya Maharashtra,1918,5.1,0.6,2.6,1.0,90.5,51.7,68.4,112.4,55.1,13.3,30.0,7.5,438.2,Maharashtra,438.20000000000005,-5.684341886080802e-14
2686,Madhya Maharashtra,1919,3.0,0.5,1.2,2.7,38.2,173.5,198.9,153.8,231.7,45.1,28.4,1.9,878.9,Maharashtra,878.9,0.0
2687,Madhya Maharashtra,1920,41.5,0.2,0.1,9.7,8.0,120.7,185.9,94.1,113.8,26.0,0.3,0.0,600.3,Maharashtra,600.3,0.0
2688,Madhya Maharashtra,1921,1.6,0.0,0.3,9.0,1.1,105.8,291.6,125.0,128.7,47.5,23.7,0.0,734.3,Maharashtra,734.3000000000002,-2.2737367544323206e-13
2689,Madhya Maharashtra,1922,18.3,2.6,0.0,16.7,27.4,161.7,218.2,79.4,97.1,41.2,141.1,1.4,805.1,Maharashtra,805.1,0.0
2690,Madhya Maharashtra,1923,1.9,1.7,32.7,8.7,10.5,30.7,290.0,126.5,169.5,6.4,0.0,2.3,680.9,Maharashtra,680.9,0.0
2691,Madhya Maharashtra,1924,2.1,0.0,2.8,19.7,4.6,80.3,173.8,220.6,185.8,49.7,3.6,5.3,748.3,Maharashtra,748.3000000000001,-1.1368683772161603e-13
2692,Madhya Maharashtra,1925,0.0,0.0,3.1,1.5,38.9,177.7,152.0,115.2,94.7,33.9,40.7,4.0,661.7,Maharashtra,661.7,0.0
2693,Madhya Maharashtra,1926,34.3,0.6,0.1,0.2,11.2,85.9,230.6,258.0,147.7,8.1,8.3,2.2,787.2,Maharashtra,787.1999999999999,1.1368683772161603e-13
2694,Madhya Maharashtra,1927,0.0,1.0,0.9,4.6,9.3,184.9,318.7,85.4,183.6,51.3,83.3,2.0,925.0,Maharashtra,924.9999999999999,1.1368683772161603e-13
2695,Madhya Maharashtra,1928,0.1,10.3,3.7,8.0,0.3,143.3,217.7,159.6,209.0,62.5,3.1,14.1,831.7,Maharashtra,831.7,0.0
2696,Madhya Maharashtra,1929,1.0,6.4,2.0,37.1,6.4,155.9,168.2,73.7,151.6,82.5,3.4,2.2,690.4,Maharashtra,690.4,0.0
2697,Madhya Maharashtra,1930,0.0,0.0,0.7,3.2,29.8,178.1,233.7,106.5,247.0,87.4,37.7,5.0,929.1,Maharashtra,929.1,0.0
2698,Madhya Maharashtra,1931,0.0,0.0,0.6,14.0,2.9,109.7,316.3,233.5,178.9,180.9,70.2,25.3,1132.3,Maharashtra,1132.3,0.0
2699,Madhya Maharashtra,1932,0.0,0.5,8.6,22.3,27.3,67.3,351.7,221.3,162.8,148.4,30.8,4.0,1045.0,Maharashtra,1045.0,0.0
2700,Madhya Maharashtra,1933,1.4,0.5,3.4,8.5,76.5,182.3,194.7,259.4,286.1,93.3,24.0,22.3,1152.4,Maharashtra,1152.4,0.0
2701,Madhya Maharashtra,1934,3.7,0.0,1.9,7.3,8.0,138.2,217.0,222.3,136.8,41.2,82.0,0.0,858.4,Maharashtra,858.4000000000001,-1.1368683772161603e-13
2702,Madhya Maharashtra,1935,2.5,0.0,0.0,3.7,1.4,149.6,208.6,195.5,126.7,119.4,7.7,3.9,819.0,Maharashtra,819.0,0.0
2703,Madhya Maharashtra,1936,1.3,6.2,4.3,3.8,21.1,169.2,113.9,106.3,161.5,17.2,130.4,0.3,735.5,Maharashtra,735.4999999999999,1.1368683772161603e-13
2704,Madhya Maharashtra,1937,0.0,2.0,2.0,47.7,4.7,146.7,319.4,63.6,219.9,96.1,1.3,11.0,914.4,Maharashtra,914.4,0.0
2705,Madhya Maharashtra,1938,0.6,1.0,23.5,12.2,50.4,239.9,286.6,169.4,191.5,141.3,7.6,2.3,1126.3,Maharashtra,1126.3,0.0
2706,Madhya Maharashtra,1939,0.2,0.2,4.1,6.3,1.1,127.6,303.9,219.9,88.5,41.8,27.3,0.8,821.7,Maharashtra,821.6999999999998,2.2737367544323206e-13
2707,Madhya Maharashtra,1940,1.3,1.8,0.5,16.5,15.8,191.3,215.9,188.7,132.0,95.2,30.1,4.2,893.3,Maharashtra,893.3000000000001,-1.1368683772161603e-13
2708,Madhya Maharashtra,1941,28.2,8.0,1.8,5.4,4.2,96.1,338.6,103.7,143.3,44.5,0.1,0.4,774.3,Maharashtra,774.3,0.0
2709,Madhya Maharashtra,1942,0.2,2.5,0.2,6.7,10.0,213.3,364.7,191.6,93.8,20.0,1.3,36.9,941.2,Maharashtra,941.1999999999999,1.1368683772161603e-13
2710,Madhya Maharashtra,1943,4.1,0.0,1.5,3.5,63.4,150.5,316.4,80.9,166.2,196.0,10.6,0.0,993.1,Maharashtra,993.1,0.0
2711,Madhya Maharashtra,1944,0.8,0.7,10.3,0.1,21.4,132.2,421.7,227.8,142.1,115.3,13.6,0.0,1086.0,Maharashtra,1086.0,0.0
2712,Madhya Maharashtra,1945,4.2,0.0,0.0,9.8,5.2,125.6,263.7,209.0,132.4,37.1,6.3,0.0,793.3,Maharashtra,793.3,0.0
2713,Madhya Maharashtra,1946,0.0,2.9,0.0,22.0,34.3,138.4,288.5,255.9,170.3,23.1,152.8,15.4,1103.6,Maharashtra,1103.6000000000001,-2.2737367544323206e-13
2714,Madhya Maharashtra,1947,18.7,1.4,4.4,31.0,19.6,63.0,230.6,272.8,216.2,23.0,10.3,14.6,905.6,Maharashtra,905.6,0.0
2715,Madhya Maharashtra,1948,16.9,0.7,4.3,7.6,8.9,191.0,239.6,181.4,162.0,66.6,137.1,0.1,1016.2,Maharashtra,1016.2,0.0
2716,Madhya Maharashtra,1949,0.0,0.0,2.0,4.8,58.4,102.0,201.3,174.0,323.1,82.2,5.7,0.0,953.5,Maharashtra,953.5000000000001,-1.1368683772161603e-13
2717,Madhya Maharashtra,1950,0.0,0.2,1.5,5.9,23.2,59.5,400.2,102.9,248.8,87.3,2.2,0.8,932.5,Maharashtra,932.5,0.0
2718,Madhya Maharashtra,1951,0.1,0.0,0.5,9.3,29.5,150.1,250.2,136.3,71.7,128.9,20.1,0.0,796.7,Maharashtra,796.7,0.0
2719,Madhya Maharashtra,1952,0.0,1.9,0.0,8.9,18.9,131.2,268.8,139.1,57.1,56.7,0.0,0.8,683.4,Maharashtra,683.4,0.0
2720,Madhya Maharashtra,1953,1.2,0.0,0.1,24.5,2.0,186.3,216.5,220.2,126.8,116.1,0.0,0.0,893.7,Maharashtra,893.6999999999999,1.1368683772161603e-13
2721,Madhya Maharashtra,1954,2.0,0.4,16.0,6.0,15.8,158.5,305.3,171.7,263.0,30.1,0.0,16.2,985.0,Maharashtra,985.0000000000001,-1.1368683772161603e-13
2722,Madhya Maharashtra,1955,3.2,0.0,6.8,12.2,25.8,140.9,149.6,254.3,218.9,159.0,10.4,0.0,981.1,Maharashtra,981.0999999999999,1.1368683772161603e-13
2723,Madhya Maharashtra,1956,1.5,0.2,1.1,11.3,91.2,111.0,360.5,252.0,165.8,148.0,90.1,1.1,1233.8,Maharashtra,1233.7999999999997,2.2737367544323206e-13
2724,Madhya Maharashtra,1957,0.1,0.0,4.8,20.9,36.9,177.8,196.4,202.2,98.7,85.1,26.8,0.1,849.8,Maharashtra,849.8,0.0
2725,Madhya Maharashtra,1958,1.6,0.0,5.4,23.6,32.9,101.9,393.3,296.6,112.1,57.4,29.2,0.1,1054.1,Maharashtra,1054.1000000000001,-2.2737367544323206e-13
